github.com/aws/aws-sdk-go-v2/feature/s3/manager,https://github.com/aws/aws-sdk-go-v2/blob/feature/s3/manager/v1.16.24/feature/s3/manager/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/internal/configsources,https://github.com/aws/aws-sdk-go-v2/blob/internal/configsources/v1.3.9/internal/configsources/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,https://github.com/aws/aws-sdk-go-v2/blob/internal/endpoints/v2.6.9/internal/endpoints/v2/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/internal/ini,https://github.com/aws/aws-sdk-go-v2/blob/internal/ini/v1.8.0/internal/ini/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/internal/sync/singleflight,https://github.com/aws/aws-sdk-go-v2/blob/v1.27.2/internal/sync/singleflight/LICENSE,BSD-3-Clause,Amazon Web Services
github.com/aws/aws-sdk-go-v2/internal/v4a,https://github.com/aws/aws-sdk-go-v2/blob/internal/v4a/v1.3.9/internal/v4a/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/accept-encoding/v1.11.2/service/internal/accept-encoding/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/internal/checksum,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/checksum/v1.3.11/service/internal/checksum/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/presigned-url/v1.11.11/service/internal/presigned-url/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/internal/s3shared,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/s3shared/v1.17.9/service/internal/s3shared/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/s3,https://github.com/aws/aws-sdk-go-v2/blob/service/s3/v1.55.1/service/s3/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/sso,https://github.com/aws/aws-sdk-go-v2/blob/service/sso/v1.20.11/service/sso/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/ssooidc,https://github.com/aws/aws-sdk-go-v2/blob/service/ssooidc/v1.24.5/service/ssooidc/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go-v2/service/sts,https://github.com/aws/aws-sdk-go-v2/blob/service/sts/v1.28.12/service/sts/LICENSE.txt,Apache-2.0,Amazon Web Services
github.com/aws/aws-sdk-go/internal/sync/singleflight,https://github.com/aws/aws-sdk-go/blob/v1.53.19/internal/sync/singleflight/LICENSE,BSD-3-Clause,Amazon Web Services
github.com/aws/smithy-go,https://github.com/aws/smithy-go/blob/v1.20.2/LICENSE,Apache-2.0,Amazon Web Services
github.com/aws/smithy-go/internal/sync/singleflight,https://github.com/aws/smithy-go/blob/v1.20.2/internal/sync/singleflight/LICENSE,BSD-3-Clause,Amazon Web Services
github.com/benbjohnson/clock,https://github.com/benbjohnson/clock/blob/v1.3.5/LICENSE,MIT,Ben Johnson
github.com/beorn7/perks/quantile,https://github.com/beorn7/perks/blob/v1.0.1/LICENSE,MIT,Björn Rabenstein
github.com/buger/goterm,https://github.com/buger/goterm/blob/v1.0.4/LICENSE,MIT,Leonid Bugaev
github.com/cenkalti/backoff/v4,https://github.com/cenkalti/backoff/blob/v4.3.0/LICENSE,MIT,Cenk Altı
github.com/cespare/xxhash/v2,https://github.com/cespare/xxhash/blob/v2.3.0/LICENSE.txt,MIT,Caleb Spare
github.com/compose-spec/compose-go/v2,https://github.com/compose-spec/compose-go/blob/v2.1.2/LICENSE,Apache-2.0,Compose Specification
github.com/compose-spec/compose-go/v2/dotenv,https://github.com/compose-spec/compose-go/blob/v2.1.2/dotenv/LICENSE,MIT,Compose Specification
github.com/containerd/console,https://github.com/containerd/console/blob/v1.0.4/LICENSE,Apache-2.0,containerd
github.com/containerd/containerd,https://github.com/containerd/containerd/blob/v1.7.18/LICENSE,Apache-2.0,containerd
github.com/containerd/continuity,https://github.com/containerd/continuity/blob/v0.4.3/LICENSE,Apache-2.0,containerd
github.com/containerd/errdefs,https://github.com/containerd/errdefs/blob/v0.1.0/LICENSE,Apache-2.0,containerd
github.com/containerd/log,https://github.com/containerd/log/blob/v0.1.0/LICENSE,Apache-2.0,containerd
github.com/containerd/platforms,https://github.com/containerd/platforms/blob/v0.2.0/LICENSE,Apache-2.0,containerd
github.com/containerd/ttrpc,https://github.com/containerd/ttrpc/blob/v1.2.4/LICENSE,Apache-2.0,containerd
github.com/containerd/typeurl/v2,https://github.com/containerd/typeurl/blob/v2.1.1/LICENSE,Apache-2.0,containerd
github.com/davecgh/go-spew/spew,https://github.com/davecgh/go-spew/blob/d8f796af33cc/LICENSE,ISC,Dave Collins
github.com/distribution/reference,https://github.com/distribution/reference/blob/v0.6.0/LICENSE,Apache-2.0,Distribution
github.com/docker/buildx,https://github.com/docker/buildx/blob/v0.14.1/LICENSE,Apache-2.0,Docker
github.com/docker/cli,https://github.com/docker/cli/blob/v26.1.4/LICENSE,Apache-2.0,Docker
